DateTime,Text,Words_VAD_Emotion,Tweet_VAD_Emotion,Segment_ID
2010-02-22 18:12:50+00:00,#awesomeindianthings don't forget the dosas and lassies!!! @brittanyshepard,"{""forget"": {""valence"": 0.312, ""arousal"": 0.382, ""dominance"": 0.209, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}}","{""valence"": 0.312, ""arousal"": 0.382, ""dominance"": 0.209, ""emotion"": [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}",0
2010-02-22 18:13:48+00:00,@Nathanallen86 after that last post ab the bathroom.. I thought you were gonna post a picture of a crap,"{""post"": {""valence"": 0.52, ""arousal"": 0.426, ""dominance"": 0.548, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""bathroom"": {""valence"": 0.561, ""arousal"": 0.283, ""dominance"": 0.345, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""thought"": {""valence"": 0.78, ""arousal"": 0.315, ""dominance"": 0.571, ""emotion"": [0, 0, 1, 0, 0, 0, 0, 0]}, ""picture"": {""valence"": 0.714, ""arousal"": 0.308, ""dominance"": 0.462, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""crap"": {""valence"": 0.083, ""arousal"": 0.644, ""dominance"": 0.167, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 1]}}","{""valence"": 0.5316000000000001, ""arousal"": 0.3952, ""dominance"": 0.41859999999999997, ""emotion"": [0.0, 0.0, 0.2, 0.0, 0.0, 0.0, 0.0, 0.2]}",0
2010-02-23 14:46:04+00:00,@jonlasse26 you gotta guard the triple words man!,"{""guard"": {""valence"": 0.592, ""arousal"": 0.51, ""dominance"": 0.725, ""emotion"": [0, 1, 0, 1, 0, 0, 0, 0]}, ""triple"": {""valence"": 0.585, ""arousal"": 0.385, ""dominance"": 0.481, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""words"": {""valence"": 0.71, ""arousal"": 0.216, ""dominance"": 0.473, ""emotion"": [1, 0, 0, 0, 0, 0, 0, 0]}}","{""valence"": 0.629, ""arousal"": 0.37033333333333335, ""dominance"": 0.5596666666666666, ""emotion"": [0.3333333333333333, 0.3333333333333333, 0.0, 0.3333333333333333, 0.0, 0.0, 0.0, 0.0]}",0
2010-02-23 14:46:28+00:00,@mattchenoweth that's Cassi Dime honesty there.,"{""dime"": {""valence"": 0.653, ""arousal"": 0.317, ""dominance"": 0.345, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""honesty"": {""valence"": 0.938, ""arousal"": 0.411, ""dominance"": 0.728, ""emotion"": [0, 0, 0, 1, 0, 0, 0, 0]}}","{""valence"": 0.7955, ""arousal"": 0.364, ""dominance"": 0.5365, ""emotion"": [0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.0]}",0
2010-02-23 17:03:02+00:00,@jesselee516 you should celebrate w a Dr Pepper!,"{""celebrate"": {""valence"": 0.917, ""arousal"": 0.857, ""dominance"": 0.859, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""pepper"": {""valence"": 0.4, ""arousal"": 0.539, ""dominance"": 0.328, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}}","{""valence"": 0.6585000000000001, ""arousal"": 0.698, ""dominance"": 0.5935, ""emotion"": [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}",0
2010-02-24 04:54:40+00:00,"""Imposable!! You mean like our thumbs!?!?"" - jen watkins","{""mean"": {""valence"": 0.44, ""arousal"": 0.467, ""dominance"": 0.62, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""like"": {""valence"": 0.719, ""arousal"": 0.353, ""dominance"": 0.446, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}}","{""valence"": 0.5795, ""arousal"": 0.41000000000000003, ""dominance"": 0.533, ""emotion"": [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}",0
2010-02-24 14:26:57+00:00,"Dear green mustang, even tho you weren't paying attention and had to swerve on the shoulder, thanks for not rear-ending me on 540 today","{""dear"": {""valence"": 0.88, ""arousal"": 0.434, ""dominance"": 0.629, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""green"": {""valence"": 0.63, ""arousal"": 0.306, ""dominance"": 0.333, ""emotion"": [0, 0, 0, 1, 0, 0, 1, 0]}, ""mustang"": {""valence"": 0.635, ""arousal"": 0.642, ""dominance"": 0.708, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""attention"": {""valence"": 0.74, ""arousal"": 0.599, ""dominance"": 0.774, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""swerve"": {""valence"": 0.276, ""arousal"": 0.612, ""dominance"": 0.357, ""emotion"": [0, 1, 0, 0, 1, 0, 0, 0]}, ""shoulder"": {""valence"": 0.562, ""arousal"": 0.286, ""dominance"": 0.406, ""emotion"": [0, 0, 0, 1, 0, 0, 0, 0]}, ""thanks"": {""valence"": 0.918, ""arousal"": 0.472, ""dominance"": 0.461, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""today"": {""valence"": 0.806, ""arousal"": 0.306, ""dominance"": 0.362, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}}","{""valence"": 0.680875, ""arousal"": 0.457125, ""dominance"": 0.50375, ""emotion"": [0.0, 0.125, 0.0, 0.25, 0.125, 0.0, 0.125, 0.0]}",0
2010-02-24 23:53:42+00:00,"RT @JohnPiper ""An archeologist is the best husband a woman can have. The older she gets the more interested he is in her."" Agatha Christie","{""husband"": {""valence"": 0.771, ""arousal"": 0.5, ""dominance"": 0.655, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""can"": {""valence"": 0.662, ""arousal"": 0.36, ""dominance"": 0.454, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""have"": {""valence"": 0.757, ""arousal"": 0.389, ""dominance"": 0.593, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""interested"": {""valence"": 0.75, ""arousal"": 0.529, ""dominance"": 0.725, ""emotion"": [0, 0, 0, 0, 0, 1, 0, 1]}}","{""valence"": 0.735, ""arousal"": 0.4445, ""dominance"": 0.60675, ""emotion"": [0.0, 0.0, 0.0, 0.0, 0.0, 0.25, 0.0, 0.25]}",0
2010-02-25 00:30:05+00:00,in regards to that Piper RT.. as a computer nerd I could tell my wife as she gets older that she's still my Amiga. :) #techsexy,"{""piper"": {""valence"": 0.569, ""arousal"": 0.442, ""dominance"": 0.398, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""computer"": {""valence"": 0.802, ""arousal"": 0.356, ""dominance"": 0.639, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""nerd"": {""valence"": 0.408, ""arousal"": 0.481, ""dominance"": 0.315, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""tell"": {""valence"": 0.551, ""arousal"": 0.35, ""dominance"": 0.457, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""wife"": {""valence"": 0.886, ""arousal"": 0.63, ""dominance"": 0.583, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}}","{""valence"": 0.6432, ""arousal"": 0.4518, ""dominance"": 0.4784, ""emotion"": [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}",0
2010-02-25 13:30:55+00:00,"My first thought this morning was being in a hospital and hearing, ""Nurse, this man needs coffee, stat!""","{""first"": {""valence"": 0.625, ""arousal"": 0.5, ""dominance"": 0.788, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""thought"": {""valence"": 0.78, ""arousal"": 0.315, ""dominance"": 0.571, ""emotion"": [0, 0, 1, 0, 0, 0, 0, 0]}, ""morning"": {""valence"": 0.688, ""arousal"": 0.235, ""dominance"": 0.444, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""hospital"": {""valence"": 0.323, ""arousal"": 0.537, ""dominance"": 0.598, ""emotion"": [0, 1, 0, 1, 0, 1, 0, 0]}, ""hearing"": {""valence"": 0.669, ""arousal"": 0.49, ""dominance"": 0.595, ""emotion"": [0, 1, 0, 0, 0, 0, 0, 0]}, ""nurse"": {""valence"": 0.635, ""arousal"": 0.578, ""dominance"": 0.521, ""emotion"": [0, 0, 0, 1, 0, 0, 0, 0]}, ""coffee"": {""valence"": 0.823, ""arousal"": 0.418, ""dominance"": 0.309, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""stat"": {""valence"": 0.479, ""arousal"": 0.46, ""dominance"": 0.395, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}}","{""valence"": 0.6277499999999999, ""arousal"": 0.441625, ""dominance"": 0.527625, ""emotion"": [0.0, 0.25, 0.125, 0.25, 0.0, 0.125, 0.0, 0.0]}",0
