DateTime,Text,Words_VAD_Emotion,Tweet_VAD_Emotion,Segment_ID
2020-11-15 21:52:45+00:00,RT @DanScavino: https://t.co/akTxwqHAoi,{},{},0
2020-11-15 21:53:45+00:00,"RT @MrAndyNgo: There was a lot of violence today against attendees of the #MillionMAGAMarch. Now, a large crowd sings the American national…","{""lot"": {""valence"": 0.531, ""arousal"": 0.215, ""dominance"": 0.37, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""violence"": {""valence"": 0.061, ""arousal"": 0.933, ""dominance"": 0.719, ""emotion"": [1, 1, 0, 0, 0, 1, 0, 0]}, ""today"": {""valence"": 0.806, ""arousal"": 0.306, ""dominance"": 0.362, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""large"": {""valence"": 0.704, ""arousal"": 0.565, ""dominance"": 0.736, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""crowd"": {""valence"": 0.35, ""arousal"": 0.827, ""dominance"": 0.731, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}}","{""valence"": 0.49040000000000006, ""arousal"": 0.5692, ""dominance"": 0.5836, ""emotion"": [0.2, 0.2, 0.0, 0.0, 0.0, 0.2, 0.0, 0.0]}",0
2020-11-15 21:54:47+00:00,Amazing! https://t.co/RMOa4jKZwA,"{""amazing"": {""valence"": 0.906, ""arousal"": 0.837, ""dominance"": 0.849, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}}","{""valence"": 0.906, ""arousal"": 0.837, ""dominance"": 0.849, ""emotion"": [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}",0
2020-11-15 21:55:33+00:00,Spirit like never before! https://t.co/2B7OCW6Rxc,"{""spirit"": {""valence"": 0.786, ""arousal"": 0.37, ""dominance"": 0.621, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""like"": {""valence"": 0.719, ""arousal"": 0.353, ""dominance"": 0.446, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}}","{""valence"": 0.7525, ""arousal"": 0.3615, ""dominance"": 0.5335, ""emotion"": [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}",0
2020-11-15 22:21:55+00:00,"Many of the court cases being filed all over the Country are not ours, but rather those of people that have seen ho… https://t.co/0ST6CWjabX","{""court"": {""valence"": 0.479, ""arousal"": 0.769, ""dominance"": 0.827, ""emotion"": [1, 1, 1, 0, 0, 0, 0, 0]}, ""country"": {""valence"": 0.698, ""arousal"": 0.394, ""dominance"": 0.693, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""people"": {""valence"": 0.604, ""arousal"": 0.4, ""dominance"": 0.5, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""have"": {""valence"": 0.757, ""arousal"": 0.389, ""dominance"": 0.593, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}}","{""valence"": 0.6345000000000001, ""arousal"": 0.48800000000000004, ""dominance"": 0.65325, ""emotion"": [0.25, 0.25, 0.25, 0.0, 0.0, 0.0, 0.0, 0.0]}",0
2020-11-16 00:47:09+00:00,"A great launch! @NASA was a closed up disaster when we took over. Now it is again the “hottest”, most advanced, spa… https://t.co/4lcXxC9J3r","{""great"": {""valence"": 0.958, ""arousal"": 0.665, ""dominance"": 0.81, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""launch"": {""valence"": 0.684, ""arousal"": 0.814, ""dominance"": 0.598, ""emotion"": [0, 0, 1, 0, 0, 0, 0, 0]}, ""closed"": {""valence"": 0.24, ""arousal"": 0.164, ""dominance"": 0.318, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""disaster"": {""valence"": 0.082, ""arousal"": 0.892, ""dominance"": 0.433, ""emotion"": [1, 1, 0, 0, 1, 1, 0, 1]}, ""advanced"": {""valence"": 0.844, ""arousal"": 0.623, ""dominance"": 0.797, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}}","{""valence"": 0.5616, ""arousal"": 0.6316, ""dominance"": 0.5912, ""emotion"": [0.2, 0.2, 0.2, 0.0, 0.2, 0.2, 0.0, 0.2]}",0
2020-11-16 01:46:37+00:00,"Why does the Fake News Media continuously assume that Joe Biden will ascend to the Presidency, not even allowing ou… https://t.co/eh7MMyODkA","{""fake"": {""valence"": 0.073, ""arousal"": 0.554, ""dominance"": 0.268, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""news"": {""valence"": 0.633, ""arousal"": 0.58, ""dominance"": 0.61, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""media"": {""valence"": 0.5, ""arousal"": 0.33, ""dominance"": 0.464, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""continuously"": {""valence"": 0.719, ""arousal"": 0.417, ""dominance"": 0.702, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""assume"": {""valence"": 0.698, ""arousal"": 0.401, ""dominance"": 0.464, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""will"": {""valence"": 0.698, ""arousal"": 0.408, ""dominance"": 0.735, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""ascend"": {""valence"": 0.83, ""arousal"": 0.62, ""dominance"": 0.812, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""presidency"": {""valence"": 0.776, ""arousal"": 0.686, ""dominance"": 0.918, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}}","{""valence"": 0.615875, ""arousal"": 0.4995, ""dominance"": 0.621625, ""emotion"": [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}",0
2020-11-16 01:46:38+00:00,....perhaps like never before! From large numbers of Poll Watchers that were thrown out of vote counting rooms in m… https://t.co/WrjIvtwjUw,"{""like"": {""valence"": 0.719, ""arousal"": 0.353, ""dominance"": 0.446, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""large"": {""valence"": 0.704, ""arousal"": 0.565, ""dominance"": 0.736, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""numbers"": {""valence"": 0.406, ""arousal"": 0.241, ""dominance"": 0.44, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""poll"": {""valence"": 0.552, ""arousal"": 0.5, ""dominance"": 0.554, ""emotion"": [0, 0, 0, 1, 0, 0, 0, 0]}, ""thrown"": {""valence"": 0.5, ""arousal"": 0.55, ""dominance"": 0.619, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""vote"": {""valence"": 0.582, ""arousal"": 0.5, ""dominance"": 0.649, ""emotion"": [1, 0, 1, 1, 1, 1, 1, 0]}, ""rooms"": {""valence"": 0.677, ""arousal"": 0.241, ""dominance"": 0.386, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}}","{""valence"": 0.5914285714285715, ""arousal"": 0.4214285714285714, ""dominance"": 0.5471428571428572, ""emotion"": [0.14285714285714285, 0.0, 0.14285714285714285, 0.2857142857142857, 0.14285714285714285, 0.14285714285714285, 0.14285714285714285, 0.0]}",0
2020-11-16 01:46:38+00:00,"....owned Dominion Voting Systems, turned down by Texas and many others because it was not good or secure, those re… https://t.co/I2EB0QHw6J","{""dominion"": {""valence"": 0.542, ""arousal"": 0.704, ""dominance"": 0.89, ""emotion"": [0, 1, 0, 1, 0, 0, 0, 0]}, ""voting"": {""valence"": 0.615, ""arousal"": 0.602, ""dominance"": 0.768, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""turned"": {""valence"": 0.63, ""arousal"": 0.538, ""dominance"": 0.583, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""down"": {""valence"": 0.208, ""arousal"": 0.33, ""dominance"": 0.264, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""good"": {""valence"": 0.938, ""arousal"": 0.368, ""dominance"": 0.534, ""emotion"": [0, 0, 1, 1, 1, 0, 1, 0]}, ""secure"": {""valence"": 0.844, ""arousal"": 0.38, ""dominance"": 0.914, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}}","{""valence"": 0.6295, ""arousal"": 0.48699999999999993, ""dominance"": 0.6588333333333333, ""emotion"": [0.0, 0.16666666666666666, 0.16666666666666666, 0.3333333333333333, 0.16666666666666666, 0.0, 0.16666666666666666, 0.0]}",0
2020-11-16 04:55:48+00:00,I WON THE ELECTION!,"{""election"": {""valence"": 0.625, ""arousal"": 0.519, ""dominance"": 0.651, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}}","{""valence"": 0.625, ""arousal"": 0.519, ""dominance"": 0.651, ""emotion"": [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}",0
